month,year,Product_category,TPV,TPO,Lagged_TPV,Lagged_TPO,Revenue_growth,Order_growth,Total_cost,Total_profit,Profit_to_cost_ratio
10,2020,Socks & Hosiery,88.47000122070312,4,53.0,3,66.92,33.33,4486.09,-4397.62,1.97
04,2021,Socks & Hosiery,115.03000068664551,6,75.47999954223633,5,52.4,20.0,4486.09,-4371.06,2.56
05,2021,Socks & Hosiery,47.91999936103821,5,115.03000068664551,6,-58.34,-16.67,4486.09,-4438.17,1.07
10,2020,Outerwear & Coats,1964.609998703003,14,2249.2499828338623,20,-12.65,-30.0,92269.41,-90304.8,2.13
12,2020,Outerwear & Coats,1933.6900024414062,9,1605.870002746582,13,20.41,-30.77,92269.41,-90335.72,2.1
01,2022,Outerwear & Coats,2504.1800060272217,22,4517.739994049072,31,-44.57,-29.03,92269.41,-89765.23,2.71
02,2022,Outerwear & Coats,1942.150001525879,18,2504.1800060272217,22,-22.44,-18.18,92269.41,-90327.26,2.1
08,2022,Dresses,1307.4600009918213,17,1600.6700067520142,16,-18.32,6.25,36223.85,-34916.39,3.61
09,2021,Socks,96.72999858856201,7,269.7299995422363,15,-64.14,-53.33,11152.46,-11055.73,0.87
08,2020,Suits & Sport Coats,988.8099899291992,7,806.920000076294,6,22.54,16.67,37540.93,-36552.12,2.63
11,2020,Suits & Sport Coats,730.1499938964844,8,465.4600019454956,7,56.87,14.29,37540.93,-36810.78,1.94
10,2020,Swim,997.1500015258789,17,816.6599950790405,14,22.1,21.43,51938.09,-50940.94,1.92
04,2019,Jeans,95.0,1,173.0,2,-45.09,-50.0,104775.99,-104680.99,0.09
07,2021,Jeans,1781.0300025939941,20,2682.329996109009,23,-33.6,-13.04,104775.99,-102994.96,1.7
12,2022,Jeans,5614.470003128052,58,4791.199995040894,53,17.18,9.43,104775.99,-99161.52,5.36
11,2019,Tops & Tees,401.6500015258789,7,539.5699996948242,9,-25.56,-22.22,43226.71,-42825.06,0.93
08,2021,Tops & Tees,966.8600039482117,29,1178.7100019454956,28,-17.97,3.57,43226.71,-42259.85,2.24
03,2022,Jumpsuits & Rompers,45.9900016784668,1,26.5,1,73.55,0.0,3912.26,-3866.27,1.18
02,2021,Skirts,26.899999618530277,1,72.6200008392334,2,-62.96,-50.0,7656.76,-7629.86,0.35
03,2021,Pants & Capris,339.32000160217285,7,587.5500011444092,7,-42.25,0.0,17698.46,-17359.14,1.92
08,2022,Pants & Capris,457.5700044631958,11,450.990008354187,12,1.46,-8.33,17698.46,-17240.89,2.59
11,2019,Plus,71.92000198364258,3,24.550000190734863,2,192.95,50.0,14595.76,-14523.84,0.49
12,2020,Plus,394.37000274658203,9,316.8100006580353,9,24.48,0.0,14595.76,-14201.39,2.7
10,2022,Plus,1261.270007133484,26,648.8200030326843,12,94.39,116.67,14595.76,-13334.49,8.64
11,2019,Maternity,221.96000289916992,4,79.3799991607666,3,179.62,33.33,20134.59,-19912.63,1.1
01,2020,Suits,278.75999641418457,3,438.05999755859375,3,-36.36,0.0,13194.37,-12915.61,2.11
05,2021,Suits,196.17999267578125,1,54.0,1,263.3,0.0,13194.37,-12998.19,1.49
06,2021,Suits,256.0,2,196.17999267578125,1,30.49,100.0,13194.37,-12938.37,1.94
09,2020,Fashion Hoodies & Sweatshirts,1196.3900079727173,21,875.2400016784668,15,36.69,40.0,51880.44,-50684.05,2.31
09,2022,Leggings,474.56999826431274,15,320.939998626709,11,47.87,36.36,9184.11,-8709.54,5.17
09,2019,Blazers & Jackets,145.32999515533447,2,39.5,1,267.92,100.0,19697.3,-19551.97,0.74
12,2020,Intimates,1251.7799997329712,27,822.0899968147278,20,52.27,35.0,42351.29,-41099.51,2.96
09,2021,Intimates,904.1399965286255,29,1313.8599963188171,34,-31.18,-14.71,42351.29,-41447.15,2.13
07,2019,Pants,120.97000312805176,3,324.9800033569336,4,-62.78,-25.0,28588.22,-28467.25,0.42
01,2020,Pants,469.8400049209595,8,377.81999683380127,5,24.36,60.0,28588.22,-28118.38,1.64
07,2021,Pants,1082.1800088882446,20,823.4600028991699,12,31.42,66.67,28588.22,-27506.04,3.79
09,2021,Pants,1312.1800079345703,20,813.0900058746338,17,61.38,17.65,28588.22,-27276.04,4.59
12,2020,Active,852.4600048065186,21,485.8200054168701,11,75.47,90.91,30389.43,-29536.97,2.81
09,2020,Sweaters,438.5600061416626,8,1105.180009841919,12,-60.32,-33.33,62684.14,-62245.58,0.7
10,2021,Sweaters,1129.270004272461,21,1928.9499988555908,24,-41.46,-12.5,62684.14,-61554.87,1.8
03,2019,Sleep & Lounge,141.5,3,,,,,42903.37,-42761.87,0.33
02,2022,Sleep & Lounge,1714.8700067996979,28,1278.8600044250488,32,34.09,-12.5,42903.37,-41188.5,4.0
03,2022,Sleep & Lounge,1229.9600076675415,24,1714.8700067996979,28,-28.28,-14.29,42903.37,-41673.41,2.87
09,2020,Accessories,674.2799911499023,15,447.5,12,50.68,25.0,26603.63,-25929.35,2.53
05,2020,Shorts,357.73000144958496,9,525.3900012969971,11,-31.91,-18.18,40461.14,-40103.41,0.88
07,2020,Shorts,207.81000232696533,9,1285.7900037765503,8,-83.84,12.5,40461.14,-40253.33,0.51
05,2020,Dresses,370.289999961853,6,280.729998588562,5,31.9,20.0,36223.85,-35853.56,1.02
06,2020,Dresses,663.9699897766113,4,370.289999961853,6,79.31,-33.33,36223.85,-35559.88,1.83
11,2019,Socks,67.76999950408936,4,42.0,2,61.36,100.0,11152.46,-11084.69,0.61
04,2020,Socks,176.32999897003174,8,162.23000049591064,8,8.69,0.0,11152.46,-10976.13,1.58
06,2022,Socks,446.8100006580353,23,479.88000202178955,22,-6.89,4.55,11152.46,-10705.65,4.01
03,2020,Suits & Sport Coats,35.95000076293945,1,317.6999979019165,5,-88.68,-80.0,37540.93,-37504.98,0.1
10,2020,Suits & Sport Coats,465.4600019454956,7,220.44000244140625,2,111.15,250.0,37540.93,-37075.47,1.24
03,2021,Suits & Sport Coats,691.3899974822998,6,781.7299976348877,8,-11.56,-25.0,37540.93,-36849.54,1.84
04,2022,Suits & Sport Coats,1693.740008354187,18,2085.1199884414673,13,-18.77,38.46,37540.93,-35847.19,4.51
03,2019,Swim,137.5,3,46.799999237060554,1,193.8,200.0,51938.09,-51800.59,0.26
04,2019,Swim,136.92000007629395,3,137.5,3,-0.42,0.0,51938.09,-51801.17,0.26
01,2022,Swim,2234.1200046539307,36,1316.5900020599365,25,69.69,44.0,51938.09,-49703.97,4.3
09,2021,Jeans,3544.020004272461,29,3279.3900051116943,29,8.07,0.0,104775.99,-101231.97,3.38
09,2020,Tops & Tees,360.38999938964844,12,752.9800052642822,20,-52.14,-40.0,43226.71,-42866.32,0.83
10,2021,Jumpsuits & Rompers,23.0,1,17.270000457763672,1,33.18,0.0,3912.26,-3889.26,0.59
04,2022,Jumpsuits & Rompers,233.63999938964844,3,45.9900016784668,1,408.02,200.0,3912.26,-3678.62,5.97
08,2022,Clothing Sets,169.0,1,129.0,1,31.01,0.0,1942.78,-1773.78,8.7
09,2020,Pants & Capris,91.52999687194824,2,321.0300006866455,5,-71.49,-60.0,17698.46,-17606.93,0.52
11,2020,Pants & Capris,302.36000061035156,6,104.41999816894531,3,189.56,100.0,17698.46,-17396.1,1.71
05,2022,Pants & Capris,779.7100009918213,14,1322.6400060653687,11,-41.05,27.27,17698.46,-16918.75,4.41
03,2020,Plus,67.0,2,64.21000003814697,2,4.35,0.0,14595.76,-14528.76,0.46
08,2021,Plus,481.43999671936035,11,463.75000190734863,13,3.81,-15.38,14595.76,-14114.32,3.3
01,2022,Plus,388.3000078201294,9,287.78000354766846,10,34.93,-10.0,14595.76,-14207.46,2.66
10,2022,Maternity,1257.7299938201904,21,907.0300030708313,18,38.66,16.67,20134.59,-18876.86,6.25
01,2022,Suits,617.6799945831299,5,145.0,1,325.99,400.0,13194.37,-12576.69,4.68
12,2022,Suits,809.1699981689453,6,475.12001037597656,3,70.31,100.0,13194.37,-12385.2,6.13
05,2020,Fashion Hoodies & Sweatshirts,709.6300029754639,13,581.7000045776367,13,21.99,0.0,51880.44,-51170.81,1.37
11,2019,Blazers & Jackets,33.329999923706055,2,249.0,1,-86.61,100.0,19697.3,-19663.97,0.17
03,2019,Intimates,137.9900016784668,3,,,,,42351.29,-42213.3,0.33
02,2020,Intimates,269.8899977207184,8,461.0600004196167,14,-41.46,-42.86,42351.29,-42081.4,0.64
02,2021,Intimates,646.3100023269653,15,392.15999817848206,13,64.81,15.38,42351.29,-41704.98,1.53
12,2022,Intimates,2558.890010356903,55,2054.0899987220764,48,24.58,14.58,42351.29,-39792.4,6.04
02,2021,Pants,559.9099998474121,9,385.7700004577637,9,45.14,0.0,28588.22,-28028.31,1.96
12,2021,Pants,466.36000537872314,10,1506.2300033569336,23,-69.04,-56.52,28588.22,-28121.86,1.63
03,2020,Sweaters,348.2700080871582,8,514.5300006866455,9,-32.31,-11.11,62684.14,-62335.87,0.56
05,2022,Underwear,440.23999881744385,18,551.9599990844727,18,-20.24,0.0,13897.71,-13457.47,3.17
12,2022,Underwear,960.9700021743774,32,1120.4900045394897,38,-14.24,-15.79,13897.71,-12936.74,6.91
11,2019,Sleep & Lounge,36.0,1,250.45999908447266,8,-85.63,-87.5,42903.37,-42867.37,0.08
04,2022,Sleep & Lounge,1616.1300086975098,37,1229.9600076675415,24,31.4,54.17,42903.37,-41287.24,3.77
09,2020,Outerwear & Coats,2249.2499828338623,20,2603.0100021362305,16,-13.59,25.0,92269.41,-90020.16,2.44
09,2021,Outerwear & Coats,3023.299991607666,28,1987.0400009155273,10,52.15,180.0,92269.41,-89246.11,3.28
09,2020,Socks,116.22999858856201,7,260.4099998474121,11,-55.37,-36.36,11152.46,-11036.23,1.04
05,2020,Suits & Sport Coats,568.2800025939941,4,1120.3599948883057,6,-49.28,-33.33,37540.93,-36972.65,1.51
07,2022,Suits & Sport Coats,2672.309989929199,17,3146.1100006103516,19,-15.06,-10.53,37540.93,-34868.62,7.12
03,2020,Swim,256.9300022125244,6,568.2200031280518,9,-54.78,-33.33,51938.09,-51681.16,0.49
12,2021,Swim,1316.5900020599365,25,1107.1900005340576,21,18.91,19.05,51938.09,-50621.5,2.53
02,2022,Swim,1479.9100036621094,21,2234.1200046539307,36,-33.76,-41.67,51938.09,-50458.18,2.85
04,2022,Swim,1623.4600048065186,29,1962.950005531311,27,-17.29,7.41,51938.09,-50314.63,3.13
10,2019,Tops & Tees,539.5699996948242,9,428.9700002670288,11,25.78,-18.18,43226.71,-42687.14,1.25
04,2021,Tops & Tees,646.980001449585,13,453.92000007629395,13,42.53,0.0,43226.71,-42579.73,1.5
05,2021,Tops & Tees,1188.2500038146973,24,646.980001449585,13,83.66,84.62,43226.71,-42038.46,2.75
09,2020,Jumpsuits & Rompers,27.950000762939453,1,9.550000190734863,1,192.67,0.0,3912.26,-3884.31,0.71
07,2019,Skirts,57.200000762939446,1,39.9900016784668,1,43.04,0.0,7656.76,-7599.56,0.75
04,2020,Pants & Capris,323.38000106811523,5,381.9900016784668,3,-15.34,66.67,17698.46,-17375.08,1.83
05,2021,Pants & Capris,508.6900005340576,10,295.50000190734863,8,72.15,25.0,17698.46,-17189.77,2.87
04,2020,Maternity,53.96999931335449,2,360.95999908447266,7,-85.05,-71.43,20134.59,-20080.62,0.27
03,2022,Maternity,1182.5700016021729,16,508.2899971008301,12,132.66,33.33,20134.59,-18952.02,5.87
07,2022,Suits,665.9599990844725,6,316.6500015258789,3,110.31,100.0,13194.37,-12528.41,5.05
08,2022,Blazers & Jackets,1197.8300094604492,13,903.0800085067749,7,32.64,85.71,19697.3,-18499.47,6.08
05,2020,Intimates,30.969999313354492,2,480.13000297546387,16,-93.55,-87.5,42351.29,-42320.32,0.07
11,2021,Pants,1506.2300033569336,23,1050.7800045013428,16,43.34,43.75,28588.22,-27081.99,5.27
10,2020,Active,614.9200019836426,13,444.17999744415283,12,38.44,8.33,30389.43,-29774.51,2.02
12,2022,Active,1611.2300148010254,37,1878.420000076294,35,-14.22,5.71,30389.43,-28778.2,5.3
01,2022,Underwear,679.6500043869019,24,703.7099967002869,23,-3.42,4.35,13897.71,-13218.06,4.89
02,2020,Sleep & Lounge,507.3300037384033,10,233.11999893188477,6,117.63,66.67,42903.37,-42396.04,1.18
05,2019,Accessories,28.989999771118164,2,205.91000175476074,5,-85.92,-60.0,26603.63,-26574.64,0.11
12,2021,Accessories,2155.770004272461,32,1490.4600019454956,30,44.64,6.67,26603.63,-24447.86,8.1
12,2022,Accessories,1789.020007610321,41,1722.7000019550323,40,3.85,2.5,26603.63,-24814.61,6.72
02,2019,Shorts,45.0,1,,,,,40461.14,-40416.14,0.11
06,2019,Shorts,37.950000762939446,1,43.47999954223633,1,-12.72,0.0,40461.14,-40423.19,0.09
09,2020,Shorts,319.6299991607666,7,746.4600019454956,17,-57.18,-58.82,40461.14,-40141.51,0.79
10,2021,Shorts,834.0500030517578,20,924.2499942779541,16,-9.76,25.0,40461.14,-39627.09,2.06
04,2019,Socks & Hosiery,33.959999084472656,1,19.950000762939453,1,70.23,0.0,4486.09,-4452.13,0.76
10,2022,Outerwear & Coats,4573.499977111816,29,4464.730007171631,31,2.44,-6.45,92269.41,-87695.91,4.96
03,2022,Dresses,987.7200031280518,14,1107.1000032424927,15,-10.78,-6.67,36223.85,-35236.13,2.73
08,2021,Socks,269.7299995422363,15,135.6599988937378,9,98.83,66.67,11152.46,-10882.73,2.42
11,2021,Socks,295.41999912261963,17,187.17000007629395,10,57.84,70.0,11152.46,-10857.04,2.65
03,2019,Suits & Sport Coats,79.94999694824217,1,,,,,37540.93,-37460.98,0.21
02,2020,Suits & Sport Coats,317.6999979019165,5,803.7600116729736,6,-60.47,-16.67,37540.93,-37223.23,0.85
10,2022,Suits & Sport Coats,2306.289993286133,17,3439.870023727417,23,-32.95,-26.09,37540.93,-35234.64,6.14
12,2020,Swim,914.3399982452393,12,1117.6600017547607,17,-18.19,-29.41,51938.09,-51023.75,1.76
09,2020,Jeans,1434.5900039672852,11,2565.3000144958496,20,-44.08,-45.0,104775.99,-103341.4,1.37
09,2022,Jeans,5593.68000793457,45,5426.059999465942,46,3.09,-2.17,104775.99,-99182.31,5.34
11,2019,Skirts,55.0,1,57.200000762939446,1,-3.85,0.0,7656.76,-7601.76,0.72
05,2020,Skirts,60.970001220703125,1,88.63999938964844,2,-31.22,-50.0,7656.76,-7595.79,0.8
06,2022,Skirts,100.96000099182129,4,328.3299961090088,8,-69.25,-50.0,7656.76,-7555.8,1.32
08,2019,Pants & Capris,139.98999786376953,2,80.48999977111816,2,73.92,0.0,17698.46,-17558.47,0.79
06,2021,Pants & Capris,431.41000747680664,10,508.6900005340576,10,-15.19,0.0,17698.46,-17267.05,2.44
01,2022,Pants & Capris,537.4000015258789,10,385.8600015640259,10,39.27,0.0,17698.46,-17161.06,3.04
06,2022,Plus,403.90000200271606,16,835.360013961792,18,-51.65,-11.11,14595.76,-14191.86,2.77
08,2022,Plus,1119.249997138977,16,591.4899983406067,17,89.23,-5.88,14595.76,-13476.51,7.67
12,2019,Suits,438.05999755859375,3,179.0,1,144.73,200.0,13194.37,-12756.31,3.32
08,2020,Suits,139.0,1,81.2300033569336,1,71.12,0.0,13194.37,-13055.37,1.05
10,2020,Fashion Hoodies & Sweatshirts,906.5300035476685,14,1196.3900079727173,21,-24.23,-33.33,51880.44,-50973.91,1.75
05,2022,Fashion Hoodies & Sweatshirts,2073.1400051116943,38,1660.6799907684326,33,24.84,15.15,51880.44,-49807.3,4.0
09,2020,Leggings,133.57999992370605,4,80.77000045776367,3,65.38,33.33,9184.11,-9050.53,1.45
12,2020,Leggings,62.94999980926514,2,37.9399995803833,2,65.92,0.0,9184.11,-9121.16,0.69
12,2022,Leggings,378.03999948501587,12,397.4699993133545,16,-4.89,-25.0,9184.11,-8806.07,4.12
03,2019,Blazers & Jackets,44.77999877929688,1,12.5600004196167,1,256.53,0.0,19697.3,-19652.52,0.23
06,2022,Blazers & Jackets,698.7599973678589,9,406.8100004196167,5,71.77,80.0,19697.3,-18998.54,3.55
03,2020,Active,185.830002784729,5,161.9900016784668,4,14.72,25.0,30389.43,-30203.6,0.61
09,2021,Active,2342.139997959137,16,725.9999990463257,19,222.61,-15.79,30389.43,-28047.29,7.71
07,2020,Sweaters,1228.6899967193604,15,910.419994354248,9,34.96,66.67,62684.14,-61455.45,1.96
01,2020,Underwear,241.29999923706055,10,137.7400016784668,6,75.19,66.67,13897.71,-13656.41,1.74
02,2021,Underwear,307.44000148773193,11,248.10000133514404,11,23.92,0.0,13897.71,-13590.27,2.21
11,2022,Underwear,1120.4900045394897,38,724.979998588562,28,54.55,35.71,13897.71,-12777.22,8.06
04,2019,Sleep & Lounge,194.5900001525879,3,141.5,3,37.52,0.0,42903.37,-42708.78,0.45
06,2019,Sleep & Lounge,97.4000015258789,3,202.93999671936035,5,-52.01,-40.0,42903.37,-42805.97,0.23
03,2020,Sleep & Lounge,545.7299976348877,13,507.3300037384033,10,7.57,30.0,42903.37,-42357.64,1.27
09,2022,Sleep & Lounge,2775.080015182495,53,2423.750009536743,54,14.5,-1.85,42903.37,-40128.29,6.47
04,2021,Shorts,728.5700054168701,16,910.0800094604492,18,-19.94,-11.11,40461.14,-39732.57,1.8
07,2022,Socks & Hosiery,90.42999935150146,7,279.4699993133545,16,-67.64,-56.25,4486.09,-4395.66,2.02
08,2019,Outerwear & Coats,478.9399948120117,4,224.5,2,113.34,100.0,92269.41,-91790.47,0.52
08,2022,Outerwear & Coats,4447.259984970093,32,4577.949989318848,32,-2.85,0.0,92269.41,-87822.15,4.82
01,2021,Dresses,1014.3700008392334,11,663.2199993133545,13,52.95,-15.38,36223.85,-35209.48,2.8
02,2021,Dresses,684.540002822876,10,1014.3700008392334,11,-32.52,-9.09,36223.85,-35539.31,1.89
12,2022,Dresses,1089.1100006103516,19,1270.0800161361694,17,-14.25,11.76,36223.85,-35134.74,3.01
04,2019,Socks,60.989999771118164,3,15.0,1,306.6,200.0,11152.46,-11091.47,0.55
05,2022,Socks,479.88000202178955,22,253.33999919891357,15,89.42,46.67,11152.46,-10672.58,4.3
01,2020,Suits & Sport Coats,803.7600116729736,6,19.989999771118164,1,3920.81,500.0,37540.93,-36737.17,2.14
11,2021,Suits & Sport Coats,1181.809988975525,10,1468.7399940490723,13,-19.54,-23.08,37540.93,-36359.12,3.15
10,2019,Swim,303.95000076293945,3,158.44000244140625,4,91.84,-25.0,51938.09,-51634.14,0.59
10,2021,Swim,1468.5799961090088,25,1252.0200004577637,18,17.3,38.89,51938.09,-50469.51,2.83
11,2021,Swim,1107.1900005340576,21,1468.5799961090088,25,-24.61,-16.0,51938.09,-50830.9,2.13
10,2020,Jeans,1363.3999977111816,16,1434.5900039672852,11,-4.96,45.45,104775.99,-103412.59,1.3
02,2022,Skirts,371.290002822876,7,504.9099998474121,8,-26.46,-12.5,7656.76,-7285.47,4.85
04,2019,Pants & Capris,60.9900016784668,1,,,,,17698.46,-17637.47,0.34
04,2021,Pants & Capris,295.50000190734863,8,339.32000160217285,7,-12.91,14.29,17698.46,-17402.96,1.67
08,2019,Plus,131.07999801635742,2,25.0,1,424.32,100.0,14595.76,-14464.68,0.9
01,2021,Plus,290.6000003814697,6,394.37000274658203,9,-26.31,-33.33,14595.76,-14305.16,1.99
03,2022,Plus,281.85999965667725,11,734.8499984741211,15,-61.64,-26.67,14595.76,-14313.9,1.93
02,2020,Maternity,252.43999862670898,7,231.5999984741211,3,9.0,133.33,20134.59,-19882.15,1.25
03,2021,Maternity,498.00000190734863,12,417.8000011444092,9,19.2,33.33,20134.59,-19636.59,2.47
08,2021,Maternity,708.5699996948242,10,599.629997253418,11,18.17,-9.09,20134.59,-19426.02,3.52
07,2020,Fashion Hoodies & Sweatshirts,644.2299976348877,9,979.1099967956543,20,-34.2,-55.0,51880.44,-51236.21,1.24
08,2021,Fashion Hoodies & Sweatshirts,1708.3600006103516,31,1695.5400037765503,27,0.76,14.81,51880.44,-50172.08,3.29
04,2020,Leggings,75.89999961853027,3,41.00999975204468,3,85.08,0.0,9184.11,-9108.21,0.83
06,2020,Leggings,55.0,1,133.0999994277954,6,-58.68,-83.33,9184.11,-9129.11,0.6
01,2021,Intimates,392.15999817848206,13,1251.7799997329712,27,-68.67,-51.85,42351.29,-41959.13,0.93
05,2021,Intimates,617.3800058364868,21,729.9400005340576,17,-15.42,23.53,42351.29,-41733.91,1.46
06,2021,Pants,823.4600028991699,12,447.02001190185547,10,84.21,20.0,28588.22,-27764.76,2.88
08,2020,Active,184.0300006866455,5,456.7299995422363,10,-59.71,-50.0,30389.43,-30205.4,0.61
10,2022,Active,1832.6400032043457,36,2051.1199855804443,37,-10.65,-2.7,30389.43,-28556.79,6.03
06,2021,Sleep & Lounge,529.8200044631958,13,838.0699863433838,15,-36.78,-13.33,42903.37,-42373.55,1.23
05,2022,Sleep & Lounge,2069.200008392334,37,1616.1300086975098,37,28.03,0.0,42903.37,-40834.17,4.82
12,2019,Accessories,89.68000030517578,4,340.8900032043457,6,-73.69,-33.33,26603.63,-26513.95,0.34
12,2020,Accessories,520.569995880127,10,537.3599987030029,13,-3.12,-23.08,26603.63,-26083.06,1.96
12,2021,Shorts,1245.7500047683716,27,1558.2700099945068,29,-20.06,-6.9,40461.14,-39215.39,3.08
01,2021,Socks & Hosiery,48.9399995803833,3,130.1899995803833,6,-62.41,-50.0,4486.09,-4437.15,1.09
03,2019,Dresses,98.0,1,,,,,36223.85,-36125.85,0.27
09,2020,Dresses,548.8499994277954,10,510.6500015258789,4,7.48,150.0,36223.85,-35675.0,1.52
08,2021,Dresses,1375.7800006866455,12,802.3900060653687,10,71.46,20.0,36223.85,-34848.07,3.8
04,2022,Dresses,1873.5600080490112,14,987.7200031280518,14,89.69,0.0,36223.85,-34350.29,5.17
05,2021,Socks,208.4900016784668,15,269.91000270843506,10,-22.76,50.0,11152.46,-10943.97,1.87
03,2022,Suits & Sport Coats,2085.1199884414673,13,1857.0899963378906,12,12.28,8.33,37540.93,-35455.81,5.55
07,2020,Swim,705.4300022125244,10,882.3700046539307,12,-20.05,-16.67,51938.09,-51232.66,1.36
08,2021,Swim,1222.760004043579,23,1766.349998474121,26,-30.77,-11.54,51938.09,-50715.33,2.35
12,2021,Jeans,3736.660015106201,33,3215.390001296997,33,16.21,0.0,104775.99,-101039.33,3.57
06,2019,Tops & Tees,113.98000144958496,3,61.94000053405761,2,84.02,50.0,43226.71,-43112.73,0.26
08,2021,Jumpsuits & Rompers,26.40999984741211,2,167.0,2,-84.19,0.0,3912.26,-3885.85,0.68
04,2020,Skirts,88.63999938964844,2,123.0,2,-27.93,0.0,7656.76,-7568.12,1.16
07,2020,Pants & Capris,357.0799980163574,8,253.0,1,41.14,700.0,17698.46,-17341.38,2.02
07,2021,Pants & Capris,973.370002746582,12,431.41000747680664,10,125.63,20.0,17698.46,-16725.09,5.5
09,2019,Plus,24.550000190734863,2,131.07999801635742,2,-81.27,0.0,14595.76,-14571.21,0.17
09,2020,Plus,202.8800048828125,6,608.7800006866455,9,-66.67,-33.33,14595.76,-14392.88,1.39
12,2019,Maternity,165.0900001525879,5,221.96000289916992,4,-25.62,25.0,20134.59,-19969.5,0.82
02,2021,Maternity,417.8000011444092,9,410.6100044250488,8,1.75,12.5,20134.59,-19716.79,2.08
07,2022,Maternity,688.9599952697754,17,677.4999961853027,13,1.69,30.77,20134.59,-19445.63,3.42
08,2022,Maternity,1243.1299991607666,19,688.9599952697754,17,80.44,11.76,20134.59,-18891.46,6.17
04,2020,Blazers & Jackets,214.4699993133545,2,358.47999572753906,2,-40.17,0.0,19697.3,-19482.83,1.09
01,2020,Intimates,461.0600004196167,14,353.82000255584717,12,30.31,16.67,42351.29,-41890.23,1.09
06,2020,Intimates,472.89000129699707,15,30.969999313354492,2,1426.93,650.0,42351.29,-41878.4,1.12
09,2019,Pants,266.87000274658203,5,54.9900016784668,1,385.31,400.0,28588.22,-28321.35,0.93
01,2020,Active,557.4300060272217,8,391.3300037384033,6,42.44,33.33,30389.43,-29832.0,1.83
09,2020,Active,444.17999744415283,12,184.0300006866455,5,141.36,140.0,30389.43,-29945.25,1.46
07,2022,Active,901.1199979782104,21,1061.9800081253052,28,-15.15,-25.0,30389.43,-29488.31,2.97
11,2021,Sweaters,2797.9900093078613,38,1129.270004272461,21,147.77,80.95,62684.14,-59886.15,4.46
07,2019,Underwear,35.19000053405762,2,18.0,1,95.5,100.0,13897.71,-13862.52,0.25
03,2021,Underwear,313.36000061035156,10,307.44000148773193,11,1.93,-9.09,13897.71,-13584.35,2.25
12,2021,Underwear,703.7099967002869,23,481.210000038147,17,46.24,35.29,13897.71,-13194.0,5.06
05,2019,Sleep & Lounge,202.93999671936035,5,194.5900001525879,3,4.29,66.67,42903.37,-42700.43,0.47
06,2022,Sleep & Lounge,1954.9900102615356,38,2069.200008392334,37,-5.52,2.7,42903.37,-40948.38,4.56
08,2021,Accessories,897.7800092697144,22,1538.740005493164,33,-41.65,-33.33,26603.63,-25705.85,3.37
08,2020,Shorts,746.4600019454956,17,207.81000232696533,9,259.2,88.89,40461.14,-39714.68,1.84
05,2022,Shorts,1350.1800060272217,36,1530.3700070381165,37,-11.77,-2.7,40461.14,-39110.96,3.34
04,2022,Socks & Hosiery,230.71999955177307,13,230.94000244140625,11,-0.1,18.18,4486.09,-4255.37,5.14
05,2019,Outerwear & Coats,239.0,2,437.0399932861328,4,-45.31,-50.0,92269.41,-92030.41,0.26
11,2021,Dresses,945.5300073623657,12,256.50000190734863,6,268.63,100.0,36223.85,-35278.32,2.61
01,2022,Socks,278.1300001144409,20,271.04999923706055,13,2.61,53.85,11152.46,-10874.33,2.49
03,2022,Socks,278.8499984741211,19,333.5399980545044,18,-16.4,5.56,11152.46,-10873.61,2.5
09,2022,Socks,529.9000005722046,28,411.9300022125244,18,28.64,55.56,11152.46,-10622.56,4.75
02,2022,Suits & Sport Coats,1857.0899963378906,12,2688.2200050354004,16,-30.92,-25.0,37540.93,-35683.84,4.95
05,2021,Swim,1216.5100021362305,21,888.1200008392334,17,36.98,23.53,51938.09,-50721.58,2.34
08,2022,Swim,2756.8299980163574,46,1899.8399925231934,27,45.11,70.37,51938.09,-49181.26,5.31
03,2022,Jeans,3486.270004272461,35,3052.5799884796143,25,14.21,40.0,104775.99,-101289.72,3.33
04,2022,Jeans,5340.89999961853,48,3486.270004272461,35,53.2,37.14,104775.99,-99435.09,5.1
05,2020,Tops & Tees,274.34999656677246,6,233.7400026321411,5,17.37,20.0,43226.71,-42952.36,0.63
10,2020,Tops & Tees,468.93000316619873,12,360.38999938964844,12,30.12,0.0,43226.71,-42757.78,1.08
09,2022,Tops & Tees,1890.1700010299683,45,1978.6599934101105,45,-4.47,0.0,43226.71,-41336.54,4.37
08,2022,Jumpsuits & Rompers,9.550000190734863,1,151.30000019073486,4,-93.69,-75.0,3912.26,-3902.71,0.24
03,2022,Skirts,141.48000144958496,5,371.290002822876,7,-61.9,-28.57,7656.76,-7515.28,1.85
10,2022,Skirts,790.2700061798096,11,652.5999994277954,15,21.1,-26.67,7656.76,-6866.49,10.32
12,2022,Pants & Capris,812.2200107574463,14,394.2000026702881,12,106.04,16.67,17698.46,-16886.24,4.59
05,2019,Plus,36.0,1,64.98000144958496,1,-44.6,0.0,14595.76,-14559.76,0.25
06,2022,Suits,316.6500015258789,3,169.0,1,87.37,200.0,13194.37,-12877.72,2.4
06,2019,Fashion Hoodies & Sweatshirts,105.43000030517578,3,92.80999755859375,2,13.6,50.0,51880.44,-51775.01,0.2
07,2019,Leggings,27.889999389648438,2,,,,,9184.11,-9156.22,0.3
02,2021,Leggings,67.92999935150146,3,78.38000011444092,4,-13.33,-25.0,9184.11,-9116.18,0.74
